_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,address,citystate,zip,phone,web,web/_source,web/_title,web/_text,type1,type1/_source,type1/_title,type1/_text,type2,alt_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,11,youth_2-1-1,youth_2-1-1,11,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3400 Lees Lane Farnsley Middle School,Louisville KY,40216,(502) 485-8242, (502) 485-6015, (502) 485-6178,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FARNSLEY MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,12,youth_2-1-1,youth_2-1-1,12,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,9115 Fern Creek Road Fern Creek High School,Louisville KY,40291,(502) 485-8251, (502) 485-6467, (502) 485-6465,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FERN CREEK TRADITIONAL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,13,youth_2-1-1,youth_2-1-1,13,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,13700 Sandray Blvd Frost Middle School,Louisville KY,40272,(502) 485-8256, (502) 485-3872, (502) 485-8453,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FROST MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,14,youth_2-1-1,youth_2-1-1,14,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,5801 Greenwood Road,Louisville KY,40258,(502) 485-8311, (502) 485-6883, (502) 485-8093,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - GREENWOOD ELEMENTARY SCHOOL / PLEASURE RIDGE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,15,youth_2-1-1,youth_2-1-1,15,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1700 Norris Place Highland Middle School,Louisville KY,40205,(502) 485-8266, (502) 485-7106, (502) 485-8831,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - HIGHLAND MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,16,youth_2-1-1,youth_2-1-1,16,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4615 Taylor Blvd Iroquois High School,Louisville KY,40215,(502) 485-8269, (502) 485-8865, (502) 485-8033,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - IROQUOIS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,17,youth_2-1-1,youth_2-1-1,17,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,9600 Old Six Mile Lane Jeffersontown High School,Louisville KY,40299,(502) 485-8275, (502) 485-6474, (502) 485-8832,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - JEFFERSONTOWN HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,18,youth_2-1-1,youth_2-1-1,18,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2509 Wilson Avenue Johnson Middle School,Louisville KY,40210,(502) 485-8105, (502) 485-8220, (502) 485-8277,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - JOHNSON TRADITIONAL MIDDLE SCHOOL / BUTLER TRADITIONAL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,19,youth_2-1-1,youth_2-1-1,19,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,7315 Wesboro Road Kammerer Middle School,Louisville KY,40222,(502) 339-8783, (502) 485-8206, (502) 485-8279,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - KAMMERER MIDDLE SCHOOL / BALLARD HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,20,youth_2-1-1,youth_2-1-1,20,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,8200 Candleworth Drive Lassiter Middle School,Louisville KY,40214,(502) 485-8288, (502) 485-6057, (502) 485-8373,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - LASSITER MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,21,youth_2-1-1,youth_2-1-1,21,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3307 E Indian Trail,Louisville KY,40213,(502) 485-7193,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - LIBERTY HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,22,youth_2-1-1,youth_2-1-1,22,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,828 S Jackson Street Meyzeek Middle School,Louisville KY,40203,(502) 485-8115, (502) 485-8242, (502) 485-8299,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MEYZEEK MIDDLE SCHOOL / FARNSLEY MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,23,youth_2-1-1,youth_2-1-1,23,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,6415 Outer Loop Moore High School,Louisville KY,40228,(502) 485-3925, (502) 485-8083,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MOORE TRADITIONAL HIGH SCHOOL / MOORE TRADITIONAL MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpage/url:http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs|,24,youth_2-1-1,youth_2-1-1,24,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3741 Pulliam Drive Myers Middle School,Louisville KY,40218,(502) 458-2167, (502) 485-8305, (502) 485-8157,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,,http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,http://www.referweb.net/Metro/MatchList.aspx?c,,0,,N,0,122664,Target%20Populations,Children/Youth,433,Summer%20Youth%20Employment%20Programs,,,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MYERS MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
